title,point,date,review
어벤져스: 엔드게임,10,19.04.24,정말 대박영화입니다 두번세번 봐야징
어벤져스: 엔드게임,8,19.04.24,개인적으로 초반루즈함 이때 화장실 갔다와도 문제없음 마지막 하이라이트가 마블역사상 최고의 하이라이트 그래도 전체적으로는 인피니티워가 훨씬 재밌음
다크 나이트 라이즈,10,19.04.24,시리즈마지막작품: 다크나이트라이즈>>>넘사>>>>어벤저스 엔드게임
어벤져스: 엔드게임,10,19.04.24,어벤져스의 시작과 끝  아이 엠 아이언맨 어벤져스 어셈블
어벤져스: 엔드게임,10,19.04.24,꼭 보세요 3시간 참은거 마지막에 지릴뻔했어요
어벤져스: 엔드게임,10,19.04.24,"다 됬고, 그냥 보세요 보기전엔 쉿..."
어벤져스: 엔드게임,10,19.04.24,히어로 좋아하시는분들은 극찬할 영화에요
어벤져스: 엔드게임,10,19.04.24,정말 이보다 완벼한 결말은 없습니다
어벤져스: 엔드게임,10,19.04.24,아쉬운장면도 있으나 꿀잼
어벤져스: 엔드게임,10,19.04.24,이런영화는...없다
어벤져스: 엔드게임,10,19.04.24,겁나게 보고왔음둥~~슬펑
어벤져스: 엔드게임,10,19.04.24,긴말 필요없음 꼭 보세요
캡틴 마블,10,19.04.24,솔직히 이정도면 마블 영화중에서 재밌는편에 속하는것 같습니다. 여때까지 안보고 미루다 봤는데 재밌게 봤네요.
어벤져스: 엔드게임,10,19.04.24,왜책임은 항상  그가 지는가
어벤져스: 엔드게임,10,19.04.24,아이엠 아이언맨세시간 사라짐
어벤져스: 엔드게임,10,19.04.24,무엇을 상상하든 그 열배 이상
어벤져스: 엔드게임,10,19.04.24,ㅎㄱㄹ 과 같은 영화. ㅇㄷㄱ를 ㅂㅅ하는 영화. 그분이 카메오로 나오셔서 반갑.
어벤져스: 엔드게임,10,19.04.24,10년 넘게 울고 웃었는데 시원 섭섭 하네요
어벤져스: 엔드게임,10,19.04.24,인피니티워.. 그것은 예고편에 불과했다.
어벤져스: 엔드게임,10,19.04.24,아스가디언즈 오브 갤럭시
어벤져스: 엔드게임,10,19.04.24,재밌게 봤습니다. 몰입하고 보느라 런닝타임도 길게 느껴지지 않았습니다.
어벤져스: 엔드게임,10,19.04.24,별 10개가 아깝습니다 !! 100개 아니 1000개 줘도 안아까운데 ㅠㅠ 증말 오락성 영화가 왜 슬픈거죠 .... 너무 재밌어요 감동이에요
어벤져스: 엔드게임,10,19.04.24,팬들에겐 커다란 선물인 이야기
어벤져스: 엔드게임,8,19.04.24,초반에 조금 지루한 것 빼고는 볼만했음
어벤져스: 엔드게임,8,19.04.24,드랙스 나오는거 왜 이렇게 웃기냐! ㅋㅋㅋ
어벤져스: 엔드게임,10,19.04.24,"이 영화는 그냥보면 50프로, mcu를 모두 봤다면 80프로, 코믹스까지 알고 있다면 100프로의 만족감을 느낄수 있는 영화입니다! 이 모든걸 본 내가 바로 승자!!ㅠㅜ"
어벤져스: 엔드게임,10,19.04.24,최고의 마무리 였다 감동과 여운
어벤져스: 엔드게임,10,19.04.24,훌륭하고 최고의 엔딩이었다.
어벤져스: 엔드게임,6,19.04.24,영화 늣게 봤습니다 ^^
어벤져스: 엔드게임,10,19.04.24,수고했어요. 고마워요.
어벤져스: 엔드게임,10,19.04.24,광광 울었다 흑흑흐규구ㅠㅠ
어벤져스: 엔드게임,10,19.04.24,"마지막 싸움은  반지의제왕 3  동등한급이거나 그이상..안녕...   슬퍼  손수건, 휴지  필수..."
어벤져스: 엔드게임,10,19.04.24,무조건 아이맥스로 보는걸 추천 합니다.
어벤져스: 엔드게임,10,19.04.24,영화를 보는사람을 시간여행시키는 마법같은 영화 3시간이 이렇게 짧다니...
어벤져스: 엔드게임,6,19.04.24,전체적으로 봤을때 페미 마블이나 설정 붕괴등이 많습니다.
어벤져스: 엔드게임,10,19.04.24,말이 안나온다 정말...
어벤져스: 엔드게임,10,19.04.24,말이 안나온다 정말...
어벤져스: 엔드게임,10,19.04.24,대서사의 웅장한 엔딩. thank you avengers
어벤져스: 엔드게임,10,19.04.24,대서사의 웅장한 엔딩. thank you avengers
어벤져스: 엔드게임,10,19.04.24,진짜 꼭 보세요ㅠㅠㅠ엄청 재미있어서 소름돋았어요.
어벤져스: 엔드게임,10,19.04.24,역시 오늘 바로 보길 잘했어요.
헬보이,10,19.04.24,펑펑 터지는게 재미있습니다.
어벤져스: 엔드게임,10,19.04.24,조조로 보고왔습니다 인피니티워 때보단 조금 가벼운 분위기이지만 마블의 역사를 정리하는데는 정말 깔끔한 영화였습니다아무래도 출연자가 너무 많아서 캐릭터마다의 깊이감은 많이 부족하지만 그래도 3시간안에 잘 담아내고 ..(여기까지만 할게요 스포할거같아서)
어벤져스: 엔드게임,8,19.04.24,인피니티워에 비해서 살짝 루즈하지만  볼만했음
어벤져스: 엔드게임,9,19.04.24,엉덩이하면 캡틴아메리카지.
어벤져스: 엔드게임,10,19.04.24,Avengers: Endgame
어벤져스: 엔드게임,10,19.04.24,또 보자 꼭 또 보자 또 보고싶다 벌써
어벤져스: 엔드게임,10,19.04.24,역시 마블! 1~4편 모두 재밌어요
어벤져스: 엔드게임,10,19.04.24,집중하려고 처음으로 혼자와서 게다가 조조로처음봤는데 세시간동안 몰입쩔었음 개인적으로 결말은 별로지만 역시 믿.보.마!
아이 엠 마더,10,19.04.24,재미있습니다 시간때우기 좋아요
어벤져스: 엔드게임,10,19.04.24,아임 아이언맨. 할때 눈물나옴
아이언맨,10,19.04.24,I'm Ironman. !!
어벤져스: 엔드게임,10,19.04.24,보러가야징~언제가지
어벤져스: 엔드게임,7,19.04.24,인피니티워보단 밋밋함. 시리즈를 마무리하는 영화라 그런지 등장인물 개개인들의 유대관계와 사연들에 더 초점이 맞춰진 느낌이네요
어벤져스: 엔드게임,9,19.04.24,스포글 1%스포하지말란글 80%대단하당 멋졍 어벤져스짱 18%영화후기글 1%...후기궁굼해서 왓더니 아주 쇼를 하네
어벤져스: 엔드게임,10,19.04.24,확실한 마지막이라는게 아쉬워요
어벤져스: 엔드게임,10,19.04.24,'마블' 팬이 아니거나 '이야기'가 중요하지 않고 맥락없는 히어로액션을원한다면 딱히 안보는게 나을듯. 하지만 마블 팬들에겐 지난 10년의 역사와 캐릭터들의 서사 및 관계를 완벽하게 짚어주고 해소하면서 영리하게 완결짓는 가슴벅찬 종합선물세트.
어벤져스: 엔드게임,10,19.04.24,영화관에서 봐야 감동실화..
어벤져스: 엔드게임,10,19.04.24,팬들을 위한 최고의 선물
어벤져스: 엔드게임,10,19.04.24,타노스 사망 함  키ㅣ히키히킿
어벤져스: 엔드게임,10,19.04.24,인워때 닥스가 토니를 살린 이유를 이번영화보고 알았다
어벤져스: 엔드게임,10,19.04.24,피해자 남녀 1명씩 ㅠㅠ
어벤져스: 엔드게임,10,19.04.24,스포하는 새끼 올해 출근하다 교통사고 당한다
캡틴 마블,8,19.04.24,지루하다는 평에 별 기대안하고봤는데 생각보다 재미있었음 다만 너무뻔한 히어로의 이야기 전개방식이라 살짝 아쉬웠음
어벤져스: 엔드게임,10,19.04.24,초중반 코믹 스럽고 마음이 쿵쾅거리며 후반 슬프다 이렇게 내 20대 에 영웅들을 보내는게 좀 슬픈 일이라니..
어벤져스: 엔드게임,10,19.04.24,기대이상으로 재미습니다
어벤져스: 엔드게임,10,19.04.24,하.... 완벽 꼭 보세요
어벤져스: 엔드게임,10,19.04.24,앞으로 일주일 간 울면서 지낼 예정
어벤져스: 엔드게임,10,19.04.24,아침 8시에 이거 보러간 내 인생 레전드
어벤져스: 엔드게임,10,19.04.24,이 다섯글자로 표현가능하다OO상타치
어벤져스: 엔드게임,10,19.04.24,덕분에 10년동안 꿈을 꿀 수 있었습니다. 너무너무 행복했습니다. 감사합니다. 정말 고맙습니다.
어벤져스: 엔드게임,10,19.04.24,3000만큼 사랑해아이엠 아이언맨
어벤져스: 엔드게임,8,19.04.24,볼만했지만 좀 지루했음.
어벤져스: 엔드게임,10,19.04.24,이제 마블안본다 최애캐주겼어
어벤져스: 엔드게임,10,19.04.24,정말 영원이 못잊을거에요...
노무현과 바보들,10,19.04.24,벌써 내린곳이 많아 너무 안타깝습니다..
어벤져스: 엔드게임,9,19.04.24,최고의마무리! 끝내주는 엔딩이네요
어벤져스: 엔드게임,4,19.04.24,진심 별로임.. 캡틴마블보고 실망한사람 또 실망할것으로 보입니다 그리고 유튜브나 뇌피셜 어쩌구저쩌구 맞는거 많이 없습니다 머리속 비우고 보세요
어벤져스: 엔드게임,10,19.04.24,인피니티워 꼭!!!! 보고 가시길
어벤져스: 엔드게임,10,19.04.24,I'm Ironman !!
어벤져스: 엔드게임,10,19.04.24,굿아주주오우웅우구우웃
어벤져스: 엔드게임,10,19.04.24,I'm Ironman.
어벤져스: 엔드게임,10,19.04.24,쌌다라는 말밖에...
어벤져스: 엔드게임,10,19.04.24,이보다 더 할 순 없을 듯 싶다. 정말 최고다.
어벤져스: 엔드게임,10,19.04.24,말도안된다... 개지리고 나왔다
어벤져스: 엔드게임,10,19.04.24,보고 왔으니까 그냥 10점 찍습니다 얼른 보세요! 유니버스 시리즈 다 보고 또 갈거임 ㅠ
어벤져스: 엔드게임,9,19.04.24,체력이 필요한 영화?길기도 하지만 마지막회의 특성상 방대한 케릭들과 그와 연관된 스토리들을 다 담다보니 다 보고난후 기운이 방전되넉요ㅎ 암튼 대작임~^^
어벤져스: 엔드게임,10,19.04.24,걍 무조건 봐야되는 영화
어벤져스: 엔드게임,10,19.04.24,이 영화를 보고 제 암이 다 나았습니다 .
어벤져스: 엔드게임,8,19.04.24,중간에 나만 쫌 지루했나..?
어벤져스: 엔드게임,10,19.04.24,보고 울었다 내일 또 보는데 내일도 울거같다
어벤져스: 엔드게임,10,19.04.24,화장실 생각도안나네요 진짜
어벤져스: 엔드게임,10,19.04.24,솔직히 등장씬 압도적 몸이떨리면서 눈물이나왔다
어벤져스: 엔드게임,10,19.04.24,1년치 전율 다 터뜨리고 온다
어벤져스: 엔드게임,10,19.04.24,이 영화가 만점이 아니면 어떤 영화가 만점이죠??
어벤져스: 엔드게임,10,19.04.24,나름 충격적이네요 1400만분의 1
어벤져스: 엔드게임,8,19.04.24,볼만했어요.. 초중반에 코믹적인 요소들이 지루함을 조긎은 덜어쥬네요
어벤져스: 엔드게임,10,19.04.24,영화 내내 어벤저스 모든 주인공들이 마지막이라는 생각에 슬픈 느낌으로 봤다.ㅠㅠ이 시리즈의 마지막 다웠다.많은 생각이 들었다.아쉬워서 쿠키영상 기다린 1인...
어벤져스: 엔드게임,10,19.04.24,이런 영화를 만들어주셔서 감사합니다ㅠㅠ
어벤져스: 엔드게임,10,19.04.24,10번보세요 100번보세요
어벤져스: 엔드게임,10,19.04.24,스포하지마라...모두를 실망시킨다.
어벤져스: 엔드게임,10,19.04.24,더이상 캡틴과 아이언맨 그리고 나탸샤를 못 보다니ㅜㅜ
어벤져스: 엔드게임,10,19.04.24,최고였다 굿바이 어벤져스
어벤져스: 엔드게임,10,19.04.24,그립다.  아이언맨 1 부터 다시 보고 싶게 만드는 영화
어벤져스: 엔드게임,10,19.04.24,굿바이 토니스타크! 영원한 나의 히어로!
어벤져스: 엔드게임,10,19.04.24,전투씬이.. 반지의제왕3 였음ㅜㅜ 완전 띵작
어벤져스: 엔드게임,10,19.04.24,이 영화를 볼 수 있는 시대에 살고 있어 다행이었음.
어벤져스: 엔드게임,6,19.04.24,갠적으로 잼나게봤네요
어벤져스: 엔드게임,10,19.04.24,아이언맨 정주행 다시 해야겠다ㅠㅠㅠ 7시에 일어나서 조조로 봤는데 3시간이 전혀 지루하고 졸리지 않았다...앤드게임이라는게 아쉬움
어벤져스: 엔드게임,10,19.04.24,"Good bye, My heroes"
어벤져스: 엔드게임,10,19.04.24,후반 액션씬은 상상을 초월합니다.
어벤져스: 엔드게임,10,19.04.24,역대급 삼천만큼 멋짐 한 번 더 볼고임
어벤져스: 엔드게임,10,19.04.24,avengers assemble
어벤져스: 엔드게임,8,19.04.24,잘봤어유ㅋㅋ입이 근질근질ㅋ참아야겟쥬~~~
어벤져스: 엔드게임,10,19.04.24,어벤져스엔드게임? ㄴㄴ퍼펙트 게임
어벤져스: 엔드게임,8,19.04.24,미국대장이 날라오는 외국산망치와 번개뚝배기브레이커 잡을땐 개전율과 동시에 지렸다....
어벤져스: 엔드게임,10,19.04.24,어벤져스는 젊은 대다수의 세대에서 빼놓을수없는 추억이다. 나의 한 시절을 꽉꽉채워준 마블시네마틱에게 진심으로 감사를 표한다.
어벤져스: 엔드게임,9,19.04.24,내가 본 히어로 영화중 현재까진 엔드게임이 최고 였다
어벤져스: 엔드게임,10,19.04.24,안돼 !!!!  이렇게 가면 안돼 !!!!  너무슬프다
어벤져스: 엔드게임,10,19.04.24,재밌습니다 한번 더 보러갑니다
어벤져스: 엔드게임,8,19.04.24,작품 완성도만 놓고봤을땐 인피니티워 보다 떨어집니다. 모두 칭찬 일색인건 마블의 10년에 대한 것이지 이 개별 영화에 대한 것이라고 보기는 힘들듯.
어벤져스: 엔드게임,10,19.04.24,3시간이지만 지루하진 않은편
어벤져스: 엔드게임,6,19.04.24,마블 시리즈를 봐야 이해가는 장면들이 많이 나옵니다 마블 영화에 연관성 이 영화 이후로 마블은 어떻게 갈것인가 심히 걱정 됩니다 큰 주축 둘이나 빠졌으니
어벤져스: 엔드게임,8,19.04.24,개인적으로 인피니티가 더 재밌네요ㅎㅎ
어벤져스: 엔드게임,10,19.04.24,i am iron man.
어벤져스: 엔드게임,10,19.04.24,노무현이 주도하는 질서
어벤져스: 엔드게임,10,19.04.24,I'm inevitable.
어벤져스: 엔드게임,8,19.04.24,고민보다는 일단 고를 선택한 마블 10년의 피날레.본점에서 선보이는 레디플레이어 원!
보헤미안 랩소디,1,19.04.24,평점   너무 높다 .    쇼생크보다 아래지
어벤져스: 엔드게임,10,19.04.24,두번 볼꺼니까 말리지마라
어벤져스: 엔드게임,10,19.04.24,마블의 시작과 끝은 아이언맨 토니 스타크
어벤져스: 엔드게임,9,19.04.24,참 멋있고 재미있는데 아쉬운 부분들도 좀 있지만 그래도 마지막까지 너무 좋았어요. 그리고 인피니티워가 사건의 시작이라 그런지 더 긴장되고 재미있었던 사실입니다. 그치만 이번껏도 엔드게임만의 매력이 있으니 꼭 관람하세요! 정말 시원섭섭하고 뭉클하네요..
어벤져스: 엔드게임,10,19.04.24,나는  아이언맨입니다  이런  명대사
어벤져스: 엔드게임,9,19.04.24,화려한 액션을 기대했다면 실망할수 있으나 마블의 연대기를 보고 정리하는 느낌 특히 마지막쯤부분에서부터 마블의 총정리를 하는느낌은 좋았음
어벤져스: 엔드게임,10,19.04.24,닥스가 여기까지본거 씹소름
어벤져스: 엔드게임,10,19.04.24,이시대에 살수있어서 감사합니다.
어벤져스: 엔드게임,10,19.04.24,근데 캡아가 어떻게 그 무기를 쓸 수 있는지에대한 설명이 없자나
어벤져스: 엔드게임,10,19.04.24,무조건 수건챙기세요 !
어벤져스: 엔드게임,6,19.04.24,아이언맨 서사 몰아주기토르 캡틴 캐붕 오짐 제목 어벤져스시리즈가 아니라 아이엔맨 엔드라고 적었어도 위화감 제로엿을듯ㅋㅋ여성캐릭터는 아직도 이렇게 밖에못쓰냐 겉햝기할거면 그냥 하지말지 생각없이보기에는 재밌음 헤일 하이드라
어벤져스: 엔드게임,10,19.04.24,신파극 봐도 안우는데 울었다.. 어금니 꽉 깨물고 참았는데 눈물이 그냥 흘러내렸다...
어벤져스: 엔드게임,10,19.04.24,너무 재밌었는데 이 배우들을 어벤져스에서 보는게 마지막이라 생각하니깐 울컥해져서 울면서 봄
허스토리,10,19.04.24,엔딩크래딧 노래까지 완벽- ㅠ
어벤져스: 엔드게임,10,19.04.24,20편이 넘는 영화를 집대성해서 이정도로 팬서비스 해주는 영화는 앞으로도 나오기 힘들듯
어벤져스: 엔드게임,10,19.04.24,나는 아이언맨이다!!!
어벤져스: 엔드게임,10,19.04.24,최고의 마무리! 인피니티 워는 예고편 수준
월터의 상상은 현실이 된다,10,19.04.24,"아이슬란스 풍경 연출이 너무 좋았다.영화 같은 영화지만 내용, 연출, 배경 모두 관객을 매료시키기에 충분했다.시간 간격을 두고 여러 번 보면 더 좋은 영화."
어벤져스: 엔드게임,10,19.04.24,"진짜진짜 최고 그 자체 ,,"
어벤져스: 엔드게임,10,19.04.24,관람후 집에오니까 가슴이 너무 먹먹해진다...
어벤져스: 엔드게임,10,19.04.24,이 영화를 아침 조조를 보는데에는 디 이유가 있다. 전투씬은 상상을 초월하는 스토리라인을 갖고 있으니 기대해도 좋음. 전투씬은 10년간 영화를 봐온 사람들을 위한 선물이라 해도 좋을 것 같습니다.
어벤져스: 엔드게임,9,19.04.24,아침에 보기엔 초반이 살짝 지루할 수도 있지만 어벤져스는 어벤져스임. 표 값 안 아까움.
어벤져스: 엔드게임,8,19.04.24,아이언맨 1편부터 11년간 함께해 온 어벤져스의 끝이라 감동이 너무 컸습니다. 하지만 수많은 떡밥들을 너무 급하게 회수하느라 완결도가 마블 전 영화 중 가장 떨어집니다.그래도 웃음와 감동을 주는 장면도 많아서 재미있게 보긴했습니다.
어벤져스: 엔드게임,10,19.04.24,어벤져스인데 무슨 말이 필요할까요
어벤져스: 엔드게임,10,19.04.24,캐릭터에 대한 애정이 강하면 강할수록 더 크게 감동하실듯 해요. 저에게는 최고의 영화였습니다.
어벤져스: 엔드게임,10,19.04.24,인생최고영화입니다.
어벤져스: 인피니티 워,10,19.04.24,다시 보니 10점 영화였습니다
어벤져스: 엔드게임,10,19.04.24,"""어벤져스, 어셈블."""
어벤져스: 엔드게임,10,19.04.24,나는 아이언맨이다아아ㅏ아
어벤져스: 엔드게임,10,19.04.24,옆에 두놈 땜시 눈이 너무 부셨다 슬프다영화는 굿
노무현과 바보들,10,19.04.24,토착 왜구  일베 같은 나쁜새끼들이  없어지지 않는이상  노무현은  쭈욱  회자될것이다~!!
우상,1,19.04.24,뭔 내용인지 파악이 힘들고 불필요하게 잔인
어벤져스: 엔드게임,10,19.04.24,"난, 나는 아이언맨이다"
어벤져스: 엔드게임,9,19.04.24,우와...이게 정녕 히어로 상업영화란 말인가.
어벤져스: 엔드게임,10,19.04.24,솔직히 본사람은 입 못턴다. 한마디 하는 순간 스포니까... 진짜 3000만큼 재밌었다
어벤져스: 엔드게임,10,19.04.24,이거 장르무엇 너무 감동적
어벤져스: 엔드게임,10,19.04.24,아쉽지만 충분한 마무리
뺑반,10,19.04.24,머야...중반까지 봤는데 꿀잼이구만...평점이 왜이래!~ 이정도면 극장서 봐도 재밍ㅆ게 봤겠구만...
어벤져스: 엔드게임,4,19.04.24,마지막을 총정리하겠다는 느낌의 영화 개연성 없습니다 엄청 화려한액션? 없습니다. 킹스맨2를 본사람의느낌입니다 억지로 죽은 콜린퍼스를 살려내서 끼워팔기를했죠 그런영화입니다
어벤져스: 엔드게임,10,19.04.24,닥터스트레인지가 토니를 살려준 이유...
어벤져스: 엔드게임,10,19.04.24,시작 25분의 충격부터 시나리오 유출되서 걱전했는데 반은맞고 반은 틀려서 다행이네 멋진 마무의리 감동
어벤져스: 엔드게임,10,19.04.24,스포하는 애들 다 신고 들어가죠~!!! 영화제작자들 모하노 고발 안하고~!!! 진짜 개념없이 영화 오픈하자마자 소문 다 퍼트리는 동물들이 있구만
어벤져스: 엔드게임,10,19.04.24,하..그냥 평점이 무의미한 영화다
어벤져스: 엔드게임,10,19.04.24,ㅈㄴ잼씀 좀슬픔근데 ㅜ
어벤져스: 엔드게임,9,19.04.24,캡틴은 스티브로저스다. 마블따위가 아니라..
어벤져스: 엔드게임,10,19.04.24,누누누뉴ㅠㄴㄴ재밌었숨
어벤져스: 엔드게임,10,19.04.24,미쳤따리 2번 이상 볼만한 가치의 영화
어벤져스: 엔드게임,10,19.04.24,보십쇼 꼭보십쇼 . 달리 할말이없네요
어벤져스: 엔드게임,10,19.04.24,진짜 처음부터 끝까지 소름만 돋고 입 다물 장면이 없다 ㄹㅇ 역대급 운 영화
어벤져스: 엔드게임,10,19.04.24,값진 희생 하지만 너무나도 슬픈 희생
어벤져스: 엔드게임,10,19.04.24,말이 필요없네요.. 마블의 시작과 다시 마블의 끝을 이렇게...허허
어벤져스: 엔드게임,10,19.04.24,마지막 전투씬 내내 닭살 돋습니다.. 지리기도 할수있으니 그냥 기저귀차고 관람하세요
어벤져스: 엔드게임,10,19.04.24,Im inevitable!어벤져스 영혼의 한타
어벤져스: 엔드게임,10,19.04.24,믿고보셈 그냥 최고임 ㄷㄷㄷ
어벤져스: 엔드게임,10,19.04.24,하일하이드라 ㅋㅋㅋㅋ 650석 사람들 다빵터졌다
어벤져스: 엔드게임,10,19.04.24,감동스럽고 최고의 피날레 전투신!!하일하이드라.
어벤져스: 엔드게임,10,19.04.24,제발 끝나지 않길 바란 영화는 처음이다
어벤져스: 엔드게임,10,19.04.24,End Game~ I 'm IronMan ~
어벤져스: 엔드게임,10,19.04.24,아스가르디언 오브 갤럭시
어벤져스: 엔드게임,6,19.04.24,나만 막장으로 느낀건가..;
어벤져스: 엔드게임,10,19.04.24,이런 영화를 조조로 7000원 내고 볼 수 있단게 진짜 감사할 따름이다.
어벤져스: 엔드게임,10,19.04.24,토니 스타크는 아이언맨이다..
어벤져스: 엔드게임,10,19.04.24,제 청춘에 한 자취를 남겨준 영화입니다. 유치하다고 할지도 모르겠지만 너무 고맙네요.
어벤져스: 엔드게임,10,19.04.24,비호감순으로 보고싶다. 도대체 뭐라고 욕하는지 좀 보자ㅎㅎ
크게 될 놈,2,19.04.24,으아..서울올림픽 이전으로 역행하네. 아니. 시대를 앞서간 맘충인겨?
어벤져스: 엔드게임,10,19.04.24,반지의제왕 두개의탑 유령군대 이후로 소름돋은 전투씬이었어요정말 재밌게 잘봤습니다
어벤져스: 엔드게임,10,19.04.24,10년동안 감사했습니다
어벤져스: 엔드게임,10,19.04.24,드디어 오늘보는군아 . ㅋㅋㅋ기대되네
어벤져스: 엔드게임,10,19.04.24,놀랍고 앞으로가 더 기대되는 영화
어벤져스: 엔드게임,10,19.04.24,몇번을 봐도 좋을 영화. 그동안 어벤져스 영화의 농축판 이라고 생각합니다 ㅎ 더 길었어도 좋았을 겁니다 ㅎㅎ
어벤져스: 엔드게임,10,19.04.24,긴말이 필요없습니다. 그냥 보세요
헬보이,10,19.04.24,재미있게 보았습니다.
어벤져스: 엔드게임,10,19.04.24,세시간이 이렇게 짧은 시간인줄 몰랐습니다 너무 재밌었어요
어벤져스: 엔드게임,10,19.04.24,기대이상 대박 3시간이 금방갔네요마블은 역쉬 믿고보는 영화입니다
어벤져스: 엔드게임,2,19.04.24,휴....실망이에요
어벤져스: 엔드게임,10,19.04.24,땡큐 마블  관람후 식사는 치즈버거로ㅋㅋ
어벤져스: 엔드게임,2,19.04.24,왜  엔딩크레딧이 없는거죠?
어벤져스: 엔드게임,10,19.04.24,졸라 잼있고  둑여준다그런데   무슨 영화가  슬프냐?나만그런가   눈에서 눈물이  참고 또 참았다무튼   직적가서  비시길   보면  후회는  안한다
어벤져스: 엔드게임,10,19.04.24,그냥  보세요 2번보세요. ㅎㅎ
어벤져스: 엔드게임,9,19.04.24,인피니티보다는 재미없음그냥 총정리하는 영화
어벤져스: 엔드게임,10,19.04.24,타노스는 껌이다...  양자영역의 새로운 빌런 등장할때 진심 손름ㅜㅜ
어벤져스: 엔드게임,10,19.04.24,웃으러갔다가 울어버리게 만든 영화.
어벤져스: 엔드게임,10,19.04.24,진짜 후회안합니다 마지막 대박이었습니다
어벤져스: 엔드게임,10,19.04.24,마지막 페퍼 포츠의 대사가 꼭 로버트 다우니 주니어 본인에게 하는 말 같았다. 이제 우리가 있으니 편히 쉬어. 수고했습니다 아이언맨!
어벤져스: 엔드게임,10,19.04.24,히드라여 영원하라..
노무현과 바보들,10,19.04.24,한번이라도 박정희입니다 전두환입니다 이런영화 나옴?좌좀새끼들 영화로 선동하는거 하나는 기가막히네진짜 야아~기분좋다!
어벤져스: 엔드게임,10,19.04.24,마블 영화의 최고의 걸작
어벤져스: 엔드게임,10,19.04.24,깔끔한 마무리 감사합니다.ㅠㅡㅠ
어벤져스: 엔드게임,10,19.04.24,너무너무 재미쏘용ㅠㅠ
어벤져스: 엔드게임,10,19.04.24,다음 10년이 또 기대된다 ㅠㅠㅠ
어벤져스: 엔드게임,4,19.04.24,방금 8시15분꺼 봄 근데 개인적으로 진짜 역대급..노잼임
어벤져스: 엔드게임,10,19.04.24,그동안 감사했습니다..
어벤져스: 엔드게임,10,19.04.24,전작보다못한건맞지만 피날레라는걸감안하면 이정도면매우 깔끔하게잘만든듯솔직히 마지막엔딩크레딧땜에 10점줌ㅜㅜㅋㅋ
어벤져스: 엔드게임,10,19.04.24,아이언맨1으로 시작한 마블영화의 대미를 장식하기에 손색없었다
어벤져스: 엔드게임,10,19.04.24,일단10점 주고 센텀cgv f13번 최고의 명당자리 ㅋㅋㅋㅋ
어벤져스: 엔드게임,10,19.04.24,절대 dc에서는 이런 영화 나올 수 없다.
어벤져스: 엔드게임,10,19.04.24,몇 장면은 예상했지만예상 못한 장면도 있었고뭔가 10년의 마지막장이라니 짠하고 슬프네요 ㅠ
어벤져스: 엔드게임,10,19.04.24,감상평 천 원짜리 10장과 오천짜리 2장.총 2만원이 있는데 천 원짜리 10장을 빼앗겼다가 OOO 발광해서 천 원짜리 10장을 다시 찾았는데 오천 원짜리 2장을 다시 뺏긴 기분이랄까?..
어벤져스: 엔드게임,4,19.04.24,어벤저스 최후의 기사단 잘 봤고요 다신 볼 일 없을 거 같네요 거의 2시간을 잠재우고 남은 1시간 마져 이렇게  실망시키다니 ㅋㅋ
어벤져스: 엔드게임,10,19.04.24,지림지림지림지림자림지림
어벤져스: 엔드게임,10,19.04.24,시리즈 최고의 영화. 최고의 마무리
어벤져스: 엔드게임,10,19.04.24,모든 추억이 주마등처럼 지나가는 영화입니다어린 시절 해리포터를 보며 행복했던것처럼어벤져스도 행복함을 느끼게 해주네요어벤져스 사랑합니다
어벤져스: 엔드게임,10,19.04.24,웃다가 개소름 세번돋고 남녀할거없이 울다 나온것 까지만 얘기하겠음.
어벤져스: 엔드게임,8,19.04.24,재밌지만뭔가아쉬운누낌
어벤져스: 엔드게임,10,19.04.24,3시간이 결코 길게 느껴지지 않았음
어벤져스: 엔드게임,10,19.04.24,하이드라 만세~~~!
어벤져스: 엔드게임,10,19.04.24,"Thank you, Marvel"
어벤져스: 엔드게임,10,19.04.24,지려벼렸습니다...
어벤져스: 엔드게임,10,19.04.24,마지막 웅장함에 감격스러워서 눈물이  핑돌았다
어벤져스: 엔드게임,10,19.04.24,반차내고 조조 본 보람 있다
어벤져스: 엔드게임,10,19.04.24,반차내고 조조 본 보람 있다
어벤져스: 엔드게임,10,19.04.24,울뻔했고 많이들 울더라...
어벤져스: 엔드게임,10,19.04.24,나는 아이언맨이다..
어벤져스: 엔드게임,10,19.04.24,역대급 쿠키다 꼭봐라 ㅠㅠ
어벤져스: 엔드게임,10,19.04.24,"영화 하나를 이렇게 가슴 조이며 기다린 적이 없었다.훗날 ""아빠는 이거 영화관에서 봤어""라고 자랑할 생각에 미소가 절로 나온다."
어벤져스: 엔드게임,8,19.04.24,타노스는 진짜 최강의 빌런이였다.다시 돌아오기를
어벤져스: 엔드게임,10,19.04.24,딸이 치즈버거할때 ㅈㄹ울었다ㅠㅠㅠ
어벤져스: 엔드게임,10,19.04.24,일년간 기다렸다...10년을 즐겼다..먹먹하네..^^
어벤져스: 엔드게임,5,19.04.24,어벤져의 마지막 이야기인데 마무리가 아쉽다 기대감이 커서그런가? 인피니티워에 비해서 초반이 굉장히 루즈하고캐릭터 소모가 너무 심했다후반엔 일부캐릭터는 1분밖에 안나오드라
