"'지드래곤, 휴가·병실 특혜 의혹'...육군참모총장 ""있어선 안 될 일""",https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=052&aid=0001265634&date=20190314&type=2&rankingSeq=1&rankingSectionId=100
"[여의도 사사건건] 정청래 “장관 청문회, 박영선 후보가 가장 까다로울 것”",https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=056&aid=0010680617&date=20190314&type=1&rankingSeq=2&rankingSectionId=100
"문정인 ""文대통령 김연철 내정, 미국 관계없이 한반도 정세 밀고가겠다는 것""",https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=023&aid=0003432879&date=20190314&type=1&rankingSeq=3&rankingSectionId=100
"'장자연 증언, 윤지오 신변보호'…靑국민청원 20만 돌파",https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=003&aid=0009114730&date=20190314&type=1&rankingSeq=4&rankingSectionId=100
"[순간포착] 박영선 장관 지명되자, 남편 세금 ‘지각 납부’",https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=449&aid=0000167764&date=20190314&type=2&rankingSeq=5&rankingSectionId=100
"박지원, “공안검사 황교안, 배운 도둑질 어디 쓰겠나”",https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=005&aid=0001181247&date=20190314&type=1&rankingSeq=6&rankingSectionId=100
"[국회] KT 전 임원 구속…김성태, '딸 특혜채용' 달라진 해명",https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=437&aid=0000205037&date=20190314&type=2&rankingSeq=7&rankingSectionId=100
"한국당 ""정부는 北 보증인, 통일장관 후보자는 北 통일전선부장""",https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=001&aid=0010695945&date=20190314&type=1&rankingSeq=8&rankingSectionId=100
"출생지 대신 출신고 발표…김부겸 ""靑개각 치졸하다""",https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=025&aid=0002891533&date=20190314&type=1&rankingSeq=9&rankingSectionId=100
"20대 대위, 40대 중사 폭행 의혹 '반전'…허위 신고로 40대 중사 수사",https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=448&aid=0000269108&date=20190314&type=0&rankingSeq=10&rankingSectionId=100
