1,"박영선 인사청문회 '자료미제출 논란'…""깜깜이""vs""망신주기""",https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=421&aid=0003903984&date=20190327&type=1&rankingSeq=1&rankingSectionId=100
2,시작부터 고성 박영선 청문회…진영·조동호는 '검증' 착착,https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=421&aid=0003904232&date=20190327&type=1&rankingSeq=2&rankingSectionId=100
3,"靑, 김숙·안병옥 미세먼지기구 자문위원으로 위촉",https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=421&aid=0003903798&date=20190327&type=1&rankingSeq=3&rankingSectionId=100
4,[데일리안 여론조사] 민주당 지지율 7.3%p 하락…정의당·무당층으로 이탈,https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=119&aid=0002319334&date=20190327&type=1&rankingSeq=4&rankingSectionId=100
5,"자료 2252건 요구받은 박영선 ""개인정보 왜 필요한가""",https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=025&aid=0002894678&date=20190327&type=1&rankingSeq=5&rankingSectionId=100
6,"이언주, 與 '박영선 유방암 자료' 언급에 ""같은 여성으로서 불편""",https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=018&aid=0004339525&date=20190327&type=1&rankingSeq=6&rankingSectionId=100
7,"박영선 “남편, 日 아파트 산 이유?…MB 때 BBK 관련 사찰 당해”",https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=020&aid=0003207072&date=20190327&type=1&rankingSeq=7&rankingSectionId=100
8,"박영선청문회, 자료제출 공방…""왜 안주냐"" vs ""요구할 걸 해야""",https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=001&aid=0010721711&date=20190327&type=1&rankingSeq=8&rankingSectionId=100
9,"[영상]""자료 안내고 슬쩍 넘어가나""···이랬던 박영선의 '내로남불'",https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=025&aid=0002894683&date=20190327&type=2&rankingSeq=9&rankingSectionId=100
10,"자유조선, 스페인 北대사관 침입 확인…""FBI 요청으로 정보공유""(종합)",https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=001&aid=0010721213&date=20190327&type=1&rankingSeq=10&rankingSectionId=100
