1,김의겸 사퇴…‘부동산 투기 의혹’ 장관 후보도 살얼음,https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=028&aid=0002448374&date=20190329&type=1&rankingSeq=1&rankingSectionId=100
2,박영선 공개한 일정표가 부메랑…자금 지출 허위신고?,https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=056&aid=0010685999&date=20190329&type=2&rankingSeq=2&rankingSectionId=100
3,"與, 박영선 · 김연철 지키고...조동호 과기 포기 기류",https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=023&aid=0003436141&date=20190329&type=1&rankingSeq=3&rankingSectionId=100
4,[순간포착] 세입자 전세금 올려 아들에 포르셰 사줬다?,https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=449&aid=0000168558&date=20190329&type=2&rankingSeq=4&rankingSectionId=100
5,"""김의겸 건물 10억 대출 은행 지점장은 고교 1년 후배""",https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=025&aid=0002895545&date=20190329&type=1&rankingSeq=5&rankingSectionId=100
6,북·러 정상회담도 가시권…한반도 둘러싼 '4월의 외교전',https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=437&aid=0000206300&date=20190329&type=2&rankingSeq=6&rankingSectionId=100
7,"표창원 ""황교안 '난 기독신자라 안보겠다' 할 순 있어도 몰랐을 리 없다""",https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=052&aid=0001272562&date=20190329&type=1&rankingSeq=7&rankingSectionId=100
8,주광덕 “黃에 얘기하고도 이후 대외적 침묵한 박영선···위증 증거”,https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=011&aid=0003530173&date=20190329&type=1&rankingSeq=8&rankingSectionId=100
9,"국정원 ""스페인北대사관 침입 자유조선 실체있다…네트워크조직""",https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=001&aid=0010729039&date=20190329&type=1&rankingSeq=9&rankingSectionId=100
10,"[단독] 보훈처 의뢰받고 ""김원봉, 국가보안법 위반"" 회신",https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=448&aid=0000270573&date=20190329&type=2&rankingSeq=10&rankingSectionId=100
1,"'한진칼' 표대결서 밀린 국민연금…""진짜 승부처는 내년""",https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=437&aid=0000206306&date=20190329&type=2&rankingSeq=1&rankingSectionId=101
2,"[단독] 국책연구기관 “지열발전, 지진 피해 위험 없다”",https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=056&aid=0010686002&date=20190329&type=2&rankingSeq=2&rankingSectionId=101
3,"'400억 대박' 27세 요가강사, 요가복의 샤넬과 맞짱 뜨다",https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=015&aid=0004116469&date=20190329&type=1&rankingSeq=3&rankingSectionId=101
4,과천에 몰리는 수상한 외지인들…이유 알고 보니,https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=057&aid=0001337767&date=20190329&type=2&rankingSeq=4&rankingSectionId=101
5,"[단독] 지원 없는 ‘월급제’ 안 된다던 택시들, 수익금 보니…",https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=056&aid=0010685975&date=20190329&type=2&rankingSeq=5&rankingSectionId=101
6,"[단독] 인텔이 100억 낸 국내 기술, 애플과도 사용료 합의…삼성만 무단 사용중",https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=028&aid=0002448328&date=20190329&type=1&rankingSeq=6&rankingSectionId=101
7,[단독]女 원피스 입고 도열···서울모터쇼 VIP ‘황제관람’ 구설수,https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=011&aid=0003530031&date=20190329&type=1&rankingSeq=7&rankingSectionId=101
8,"해외직구 쉬워졌네…아마존, 한국어 서비스",https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=009&aid=0004329480&date=20190329&type=1&rankingSeq=8&rankingSectionId=101
9,'종교인 과세' 1년 만에 완화 법안 추진…형평성 논란,https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=437&aid=0000206305&date=20190329&type=2&rankingSeq=9&rankingSectionId=101
10,경제 건실하다더니…생산·소비·투자 큰폭 '트리플 하락',https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=448&aid=0000270574&date=20190329&type=2&rankingSeq=10&rankingSectionId=101
1,"[날씨] 요란한 봄비 낮부터 찬바람, 오락가락 눈·비",https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=214&aid=0000936522&date=20190329&type=2&rankingSeq=1&rankingSectionId=102
2,"사람 친 뒤 '욕설'이 블랙박스에…뺑소니 ""딱 걸려""",https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=214&aid=0000936507&date=20190329&type=2&rankingSeq=2&rankingSectionId=102
3,심해 수색서 사람 뼈 추정 유해 나왔지만…미수습 철수 왜?,https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=437&aid=0000206308&date=20190329&type=2&rankingSeq=3&rankingSectionId=102
4,"[단독] 유명 아이돌 성폭행 혐의 피소…""강압적"" vs ""합의""",https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=055&aid=0000720757&date=20190329&type=2&rankingSeq=4&rankingSectionId=102
5,자원봉사라더니 22억 지급…돈 받고 일한 ‘모범운전자’,https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=449&aid=0000168588&date=20190329&type=2&rankingSeq=5&rankingSectionId=102
6,6년 만에 진실 밝혀지나…‘김학의 수사단’ 과제는?,https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=056&aid=0010685998&date=20190329&type=2&rankingSeq=6&rankingSectionId=102
7,"[당신뉴스] 해외서 성폭행, 현지영사에게 도움 요청했더니…""오히려 2차 피해""",https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=214&aid=0000936506&date=20190329&type=2&rankingSeq=7&rankingSectionId=102
8,"경찰 ""제천역 열차서 숨진채 발견 신생아, 출산 직후 버려진 듯""",https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=001&aid=0010729170&date=20190329&type=1&rankingSeq=8&rankingSectionId=102
9,"'아이돌 성폭행' 당사자 김형준…""상대는 접대부"" 공식입장",https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=025&aid=0002895548&date=20190329&type=1&rankingSeq=9&rankingSectionId=102
10,"""코에서 피가 팍""…외면받는 '폐외 질환' 가습기 피해자",https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=055&aid=0000720760&date=20190329&type=2&rankingSeq=10&rankingSectionId=102
1,‘정준영 단톡방 멤버’는 ‘히트메이커’ 출연진? 의혹 가중,https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=032&aid=0002931513&date=20190329&type=1&rankingSeq=1&rankingSectionId=103
2,"[기가車네]비틀대는 '강남쏘나타' 렉서스 ES300h…""물 새고 가죽 들떠""",https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=015&aid=0004115927&date=20190329&type=1&rankingSeq=2&rankingSectionId=103
3,[날씨] 내일 전국 눈 비...곳곳 '돌풍·벼락' 동반,https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=052&aid=0001272529&date=20190329&type=2&rankingSeq=3&rankingSectionId=103
4,"'盧전대통령 비하' 교학사 ""한국사 관련 사업 일절 중단""",https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=001&aid=0010728982&date=20190329&type=1&rankingSeq=4&rankingSectionId=103
5,77세 '미쳤어' 할아버지···정작 가족은 눈물 흘린 사연,https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=025&aid=0002895036&date=20190328&type=1&rankingSeq=5&rankingSectionId=103
6,[날씨] 내일 전국 눈·비…강한 바람에 ‘쌀쌀한 주말’,https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=056&aid=0010685986&date=20190329&type=2&rankingSeq=6&rankingSectionId=103
7,[날씨] 내일 전국 비·눈에 강풍...강원 산간 많은 눈,https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=052&aid=0001272501&date=20190329&type=2&rankingSeq=7&rankingSectionId=103
8,[리빙포인트] 스테인리스 텀블러 씻을 땐,https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=023&aid=0003436020&date=20190329&type=1&rankingSeq=8&rankingSectionId=103
9,울산도서관 개관 1주년…하루 평균 4천300명 방문,https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=001&aid=0010727104&date=20190329&type=1&rankingSeq=9&rankingSectionId=103
10,벚꽃 '활짝'…주말 요란한 비ㆍ일요일 꽃샘추위,https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=422&aid=0000367916&date=20190329&type=2&rankingSeq=10&rankingSectionId=103
1,"독일 광고, ‘아시아 여성’ 성적 대상화 논란",https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=056&aid=0010685985&date=20190329&type=2&rankingSeq=1&rankingSectionId=104
2,서해 인접 중국공장 폭발 뒤…현장서 1급 발암물질 검출,https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=437&aid=0000206313&date=20190329&type=2&rankingSeq=2&rankingSectionId=104
3,'나는 호른바흐 당했다'…독일서 끊임없는 亞여성의 성적대상화(종합),https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=001&aid=0010729247&date=20190329&type=1&rankingSeq=3&rankingSectionId=104
4,"“홍 창, 북핵 정보 빼내려 北대사관 습격…직원 폭행도 북핵 자료 얻기 위한 것”",https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=020&aid=0003207669&date=20190329&type=1&rankingSeq=4&rankingSectionId=104
5,"英 하원, EU와 이혼조건 담은 탈퇴협정 부결(2보)",https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=001&aid=0010729252&date=20190329&type=1&rankingSeq=5&rankingSectionId=104
6,‘억만장자’ 워런 버핏의 휴대전화는 2만원짜리 삼성폴더폰…“아이폰 있지만 안 써”,https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=020&aid=0003207666&date=20190329&type=1&rankingSeq=6&rankingSectionId=104
7,"""병원비 쓰세요""…300만원 지갑 찾아줬더니 8천만원 보상",https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=421&aid=0003906375&date=20190328&type=1&rankingSeq=7&rankingSectionId=104
8,"[특파원리포트] 같은 분만실 간호사 9명, 동시 임신…“서로를 격려하는 문화 덕”",https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=056&aid=0010685330&date=20190328&type=1&rankingSeq=8&rankingSectionId=104
9,‘가필드 전화기’ 미스터리 드디어 풀렸다,https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=028&aid=0002448306&date=20190329&type=1&rankingSeq=9&rankingSectionId=104
10,‘땀 흘린 백인 남성 속옷 냄새가 황홀한 아시아 여성?’ 논란된 광고,https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=005&aid=0001185641&date=20190329&type=1&rankingSeq=10&rankingSectionId=104
1,"""카카오가 멋대로 10억 자동결제(?)""…이용자들 '멘붕'",https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=079&aid=0003210245&date=20190329&type=1&rankingSeq=1&rankingSectionId=105
2,세계 첫 5G폰 ‘갤럭시 S10 5G’ 139만원대로 출시,https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=011&aid=0003530018&date=20190329&type=1&rankingSeq=2&rankingSectionId=105
