1,"""김학의 동영상, 3월 초 경찰이 제공""…시점·이유 규명해야",https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=055&aid=0000720471&date=20190328&type=2&rankingSeq=1&rankingSectionId=100
2,위기 내몰린 청와대 ‘메신저’…‘엇나간 해명’까지 사퇴 여론,https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=032&aid=0002931386&date=20190328&type=1&rankingSeq=2&rankingSectionId=100
3,"박지원 ""황교안, 사실 김학의 반대했었다""…왜?",https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=025&aid=0002895229&date=20190328&type=1&rankingSeq=3&rankingSectionId=100
4,[여의도 사사건건] 정두언 “김학의는 같은 반 친구…나도 별장 초대받아”,https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=056&aid=0010685557&date=20190328&type=1&rankingSeq=4&rankingSectionId=100
5,"박영선 ""6년 전 황교안, 김학의 얘기에 당황…귀까지 빨개져""(종합2보)",https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=001&aid=0010726642&date=20190328&type=1&rankingSeq=5&rankingSectionId=100
6,[뉴스줌인] “보관 장소는 하느님만 안다”…박지원의 수첩,https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=056&aid=0010685629&date=20190328&type=2&rankingSeq=6&rankingSectionId=100
7,[비하인드 뉴스] 박지원이 해석한 '6년 전 황교안',https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=437&aid=0000206223&date=20190328&type=2&rankingSeq=7&rankingSectionId=100
8,"[단독] ""황교안 국회 방문때 법무부 기조실장도 동행""",https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=009&aid=0004328771&date=20190328&type=1&rankingSeq=8&rankingSectionId=100
9,박영선-황교안 만난 날 김주현 법무부 기조실장 동석 가능성,https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=003&aid=0009141644&date=20190328&type=1&rankingSeq=9&rankingSectionId=100
10,"말 바꾼 박영선 ""CD는 안보여줬다"", 野 ""청문회 거짓진술""",https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=448&aid=0000270481&date=20190328&type=2&rankingSeq=10&rankingSectionId=100
1,9년 만에 부활한 5천 원 '통큰 치킨'…다시 불붙는 '치킨 게임',https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=214&aid=0000936238&date=20190328&type=2&rankingSeq=1&rankingSectionId=101
2,대한항공에 아시아나까지...'오너 리스크'에 휘청,https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=052&aid=0001272077&date=20190328&type=2&rankingSeq=2&rankingSectionId=101
3,"인구 자연감소, 예상보다 10년 앞서…'경제 동력' 녹스나",https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=437&aid=0000206211&date=20190328&type=2&rankingSeq=3&rankingSectionId=101
4,전세 싫어서 '10억' 대출받아 투자?…곱지 않은 시선들,https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=055&aid=0000720466&date=20190328&type=2&rankingSeq=4&rankingSectionId=101
5,“인건비 올라서…” 김밥말기도 자동화 바람,https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=020&aid=0003207388&date=20190328&type=1&rankingSeq=5&rankingSectionId=101
6,[인구절벽] 50년뒤 생산인구 반토막…연금고갈시점 당겨질수도(종합),https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=001&aid=0010726776&date=20190328&type=1&rankingSeq=6&rankingSectionId=101
7,"""52시간 지키려 116명 더 뽑았더니, 일 더하겠다며 113명 떠났다""",https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=015&aid=0004115658&date=20190328&type=1&rankingSeq=7&rankingSectionId=101
8,"주주 결의에 찬물…조양호 대표이사직 상실에도 ‘경영권’, 문제는?",https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=056&aid=0010685623&date=20190328&type=2&rankingSeq=8&rankingSectionId=101
