1,‘군면제 받으려고…’ 고의로 청력 마비시킨 전 국가대표 등 적발,https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=056&aid=0010682284&date=20190319&type=2&rankingSeq=1&rankingSectionId=100
2,"""회담 결렬 카드 꺼낸 건 폼페이오…트럼프에 적극 제안""",https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=437&aid=0000205407&date=20190319&type=2&rankingSeq=2&rankingSectionId=100
3,"빅뱅 탑, 사회복무 중 '병가 특혜' 논란…'남들의 3배'",https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=001&aid=0010704904&date=20190319&type=1&rankingSeq=3&rankingSectionId=100
4,[팩트체크K] 나경원 공격 맞받아친 심상정 주장 따져보니,https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=056&aid=0010682275&date=20190319&type=2&rankingSeq=4&rankingSectionId=100
5,"文대통령, 말레이 정상회담서 인니어로 인사...외교 결례 논란",https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=023&aid=0003433864&date=20190319&type=1&rankingSeq=5&rankingSectionId=100
6,[단독] 유독 '징검다리 휴일'만…빅뱅 탑의 수상한 '병가',https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=214&aid=0000933443&date=20190319&type=2&rankingSeq=6&rankingSectionId=100
7,"文 ""과거정부 문제""라더니···조국 책임론 불거진 버닝썬",https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=025&aid=0002892667&date=20190319&type=1&rankingSeq=7&rankingSectionId=100
8,"외신기자들, '검은 머리·매국노' 비판에 반발…靑 ""대책 마련""",https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=448&aid=0000269602&date=20190319&type=2&rankingSeq=8&rankingSectionId=100
9,선거제 개편 막판 진통…열쇠 쥔 바른미래당,https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=055&aid=0000718244&date=20190319&type=2&rankingSeq=9&rankingSectionId=100
10,"중국, 러시아, UN 주재 북한 대사들 급거 귀국, 왜?",https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=025&aid=0002892709&date=20190319&type=1&rankingSeq=10&rankingSectionId=100
1,"전기차의 '역습'…""공장에 사람 많을 필요 없다""",https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=214&aid=0000933452&date=20190319&type=2&rankingSeq=1&rankingSectionId=101
2,대한항공 ‘조양호 지키기’ 점입가경…직원 반대표 막기 총력,https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=056&aid=0010682283&date=20190319&type=2&rankingSeq=2&rankingSectionId=101
