1,"조국 '4당 합의안' 나오기 21시간 전에 ""찬성한다"" 페북글",https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=023&aid=0003441072&date=20190422&type=1&rankingSeq=1&rankingSectionId=100
2,“문재인 딸 얘기 하지마” 문다혜 언급하려다 학부모에게 혼난 곽상도,https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=005&aid=0001192307&date=20190422&type=1&rankingSeq=2&rankingSectionId=100
3,'4당 vs 한국당' 정면 충돌…패스트트랙에 4월국회 '파국 전운'(종합),https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=001&aid=0010779494&date=20190422&type=1&rankingSeq=3&rankingSectionId=100
4,日 '화기레이더 발사' 고집에 韓 '군사조치' 가능성까지 '비화',https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=001&aid=0010779500&date=20190422&type=1&rankingSeq=4&rankingSectionId=100
5,"""백두산 폭발? 히로시마 원폭 16만 개 터지는 것""",https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=055&aid=0000726272&date=20190422&type=2&rankingSeq=5&rankingSectionId=100
6,"말바꾼 국방부 ""日에 초계기 근접비행땐 군사 조치, 통보했다""",https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=023&aid=0003441064&date=20190422&type=1&rankingSeq=6&rankingSectionId=100
7,"文대통령 ""비핵화 지혜 나눠달라""…토카예프 ""모든 관계 좋아""",https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=001&aid=0010779501&date=20190422&type=1&rankingSeq=7&rankingSectionId=100
8,국방부 “초계기 근접하면 군사적 조치” 일본에 설명,https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=028&aid=0002451124&date=20190422&type=1&rankingSeq=8&rankingSectionId=100
9,"[패스트트랙 합의]패싱당한 한국당 '국회 보이콧' 시사...조국 ""아쉬움 있지만 찬동""",https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=011&aid=0003542711&date=20190422&type=1&rankingSeq=9&rankingSectionId=100
10,"짐 로저스 ""북미회담 진전 없다고 흔들리지 마라…곧 변화""(종합)",https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=001&aid=0010779324&date=20190422&type=1&rankingSeq=10&rankingSectionId=100
1,쥐꼬리 국민연금에···모은돈 쓰다 82세에 '텅장' 된다,https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=025&aid=0002901353&date=20190422&type=1&rankingSeq=1&rankingSectionId=101
2,[팩트체크]5G 열리자 LTE 저속? 알고보니 사실이었다,https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=025&aid=0002901427&date=20190422&type=1&rankingSeq=2&rankingSectionId=101
3,"[美 ""韓 이란산 원유수입금지 예외 중단""] 韓·中 타격 불가피···석화기업 초경질유 가격대란 겪을수도",https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=011&aid=0003542762&date=20190422&type=1&rankingSeq=3&rankingSectionId=101
4,"""美, 이란 원유제재 예외 연장 안할 것""…국제유가 급등(종합)",https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=001&aid=0010779002&date=20190422&type=1&rankingSeq=4&rankingSectionId=101
5,"[단독] 비메모리 키우기… 삼성 30兆 쏟아붓는다 [삼성, 비메모리 집중 투자]",https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=014&aid=0004215796&date=20190422&type=1&rankingSeq=5&rankingSectionId=101
6,[단독] 미군만 바라보다가…'투자자 무덤' 된 평택,https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=015&aid=0004129325&date=20190422&type=1&rankingSeq=6&rankingSectionId=101
7,이란산 원유 수입금지 초읽기..석화업계 '당혹',https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=008&aid=0004207803&date=20190422&type=1&rankingSeq=7&rankingSectionId=101
