1,장관후보 낙마 여진…與 '추가낙마 없다' vs 野 '조국 경질하라',https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=001&aid=0010731919&date=20190401&type=1&rankingSeq=1&rankingSectionId=100
2,"文대통령 ""결코 과거로 돌아가지 않아…美와 깊은 논의""",https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=421&aid=0003912138&date=20190401&type=1&rankingSeq=2&rankingSectionId=100
3,"靑 ""조국·조현옥 경질, 검토된 바 없어…많은 의견 듣고 판단""",https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=003&aid=0009145260&date=20190401&type=1&rankingSeq=3&rankingSectionId=100
4,"곽대훈 ""박영선 자택 리모델링비 3억원…업체 대납의혹""",https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=421&aid=0003912080&date=20190401&type=1&rankingSeq=4&rankingSectionId=100
5,"[단독]한국당 정유섭 의원, 30억 투자해 항공사 최대주주 됐다",https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=023&aid=0003436484&date=20190401&type=1&rankingSeq=5&rankingSectionId=100
6,경남FC “만류했지만 계속 선거활동”…한국당 “유감”,https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=056&aid=0010686574&date=20190401&type=2&rankingSeq=6&rankingSectionId=100
7,"설훈 ""50代 그땐 투기 분위기…수석 바꾸다 볼일 못 볼 것""",https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=023&aid=0003436495&date=20190401&type=1&rankingSeq=7&rankingSectionId=100
8,"'인사참사'엔 입 닫은 文 ""평화 되돌리려는 시도 있다""...野·보수언론에 화살",https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=023&aid=0003436506&date=20190401&type=1&rankingSeq=8&rankingSectionId=100
9,"美, ‘크레이지호크’까지 투입… 北미사일 도발 임박?",https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=021&aid=0002386311&date=20190401&type=1&rankingSeq=9&rankingSectionId=100
10,"하태경 ""판사 탓, 아내 탓, 조국아닌 조동호 탓...靑 무작정 남탓 점입가경""",https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=022&aid=0003351079&date=20190401&type=1&rankingSeq=10&rankingSectionId=100
