"3 유인석은 알고 승리는 몰랐나…""경찰총장과 유리홀딩스 대표, 문자 주고받는 사이""",https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=015&aid=0004107628&date=20190314&type=1&rankingSeq=3&rankingSectionId=102
4 '1초에 사진 24장' 식도까지 촬영 캡슐 내시경 개발,https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=001&aid=0010693701&date=20190314&type=1&rankingSeq=4&rankingSectionId=102
"5 유인석 유리홀딩스 대표, 포토라인 피했다...""경찰 연결고리""",https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=018&aid=0004330715&date=20190314&type=1&rankingSeq=5&rankingSectionId=102
"6 [탐사J] ""학교는 난장판, 뭐하는 건지""…목동 모범생의 하루",https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=025&aid=0002891535&date=20190314&type=1&rankingSeq=6&rankingSectionId=102
7 대검 '성접대 의혹' 김학의 前차관 내일 소환…출석 불투명(종합2보),https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=001&aid=0010695285&date=20190314&type=1&rankingSeq=7&rankingSectionId=102
8 “딸 같아서 만진다는데… 말이 되나요” 前 걸그룹 멤버의 폭로,https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=005&aid=0001181211&date=20190314&type=1&rankingSeq=8&rankingSectionId=102
9 “더 이상한 문제 터질 수도” 정준영 예언했던 시청자들,https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=006&aid=0000095873&date=20190314&type=1&rankingSeq=9&rankingSectionId=102
"10 공익신고로 알려진 '정준영 몰카'…""제보자 처벌 가능성 적어""",https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=001&aid=0010695605&date=20190314&type=1&rankingSeq=10&rankingSectionId=102
1 [MT리포트]“K팝 넘어 대한민국 망신”…기획사 침묵 속 끝없는 신뢰 하락,https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=008&aid=0004188763&date=20190314&type=1&rankingSeq=1&rankingSectionId=103
2 [날씨] 꽃샘추위 누그러져...퇴근길 중부 비·눈,https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=052&aid=0001265443&date=20190314&type=2&rankingSeq=2&rankingSectionId=103
3 [날씨] 퇴근길 중부 눈·비...밤사이 전국으로 확대,https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=052&aid=0001265553&date=20190314&type=2&rankingSeq=3&rankingSectionId=103
"4 FNC 측 ""최종훈, FT아일랜드 탈퇴...연예인의 삶 접는다""(공식)",https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=052&aid=0001265536&date=20190314&type=1&rankingSeq=4&rankingSectionId=103
"5 최종훈, FT아일랜드 탈퇴...""추가 의심 정황""",https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=052&aid=0001265551&date=20190314&type=1&rankingSeq=5&rankingSectionId=103
"6 ""전두환, 5.18 당시 광주서 특수 공작부대 운영""",https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=001&aid=0010694861&date=20190314&type=1&rankingSeq=6&rankingSectionId=103
"7 용준형, ‘정준영 불법촬영물’ 공유 인정···“오늘자로 하이라이트 탈퇴”",https://news.naver.com/main/ranking/read.nhn?mid=etc&sid1=111&rankingType=popular_day&oid=032&aid=0002928419&date=20190314&type=1&rankingSeq=7&rankingSectionId=103
